🔒 Row ID,Product / Name,InStock,Product / Description,Product / Wholesale,image_url,Price,Product / SKU,Product / Category,Subcat,Product / Min Stock Level,Product / Photo,Warehouse / Name,coa_url,GrowMethodName,SupplierName,WV_name,dt_submit,Grade,subcat1,Product / Retail,Batch No
pdpY5SDzT2OR2b7xP2UIqQ,H 3 ,false,,75,,75,FL-H3-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/W2FSo1uGWatXuA4MbCUk.jpg,SYNERGY,,INDOOR,,1gr,,,,75,
hWtCjax3RYiGOjmtHyHWZw,Topanga Coastal Pops,false,,37.5,,37.5,FL-TC-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/bflgIEDGggRmqW4tUjwZ.jpg,SYNERGY,,INDOOR,,1gr,,,,37.5,
e8iGNbgSQFKkRm7ZTOeZQQ,Vanilla Tart Pops,false,Pops,37.5,,37.5,FL-VT-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/WSeeqbiyrAXwYEhpy6bF.jpg,SYNERGY,,INDOOR,,1gr,,,,37.5,
H1rNs4pGT1q6.obgTpoccA,Phat Banana 3 AAA,false,,65,,75,FL-PB3-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/iMeCqgOQlkfKEKFRukUM.jpg,SYNERGY,,INDOOR,,1gr,,,,75,
My2qhgs1S5mb.gPaXyNPww,Mimosa Evo Pops XXX,false,,55,,55,FL-MEXXX-GJ-B,FLOWER,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/Vzy8j8gBbAXVpmJMpZYi.jpeg,SYNERGY,,INDOOR,,1gr,,,,55,
NRTqkF-1Q-GUsOaBVHYP2Q,Apple Jax #4,false,,75,,75,FL-AJ4-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/cDs7kudAnFwNDtwOVXk3.jpg,SYNERGY,,INDOOR,,1gr,,,,75,
pPHPC-L2QT2ojAa.UUrEDQ,Cherritini 5g ,false,,125,,,FL-CT-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/1i8ADxpHr2mDb9w1g70Y.jpg,,,GREENHOUSE,,5gr,,,PP-Flos,,
Cb2zxb.ETnmqxNKJNzXHzQ,Mimosa Pops 5g,false,,225,,,FL-ME-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/KtO8IjPyx3k24MnopdGu.jpg,,,INDOOR,,5gr,,,PP-Pops,,
h0kcfQLEQK2BcN8BzI2A5Q,Vanilla Tart 3 pops,false,,37.5,,37.5,FL-VT3-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/zbckHy0u5To49G50HddB.jpg,SYNERGY,,INDOOR,,1gr,,,,,
nmK.9-CdTsOWtF.UoYIK3Q,H 3 Pops,false,,37.5,,37.5,FL-H3-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/ZQ1MzgJdaIPRuYBhVtKa.jpg,SYNERGY,,INDOOR,,1gr,,,,,
rpRZiHvBSq2Vb1FBgmyoJg,Banana Haze Pops,false,,37.5,,37.5,FL-BH-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/7hw5jwxHpaDv2N5dPdwJ.jpg,SYNERGY,,INDOOR,,1gr,,,,,
wFQBzIidTFuxLBGyL6Phow,Phat Banana 3 AAA 5g,false,,325,,,FL-FB3-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/MJumAcYVCiFLarMHczIK.jpg,,,INDOOR,,5gr,"22/01/2024, 0:00:00",AAAA,PP-Flos,,
KHPMDeP5R26pBn9d3aQDaA,Strawberry Sugar Cookies 2G,false,,167,,,FL-SSC-2G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/h80LhMWduIxlg5s7XkWQ.jpg,,,INDOOR,,2gr,,,PP-Flos,,
Ojl5NFGuQkmkHGAUBop9Mg,Blue Cheese 2G,false,,97,,,FL-BC-2G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/BfvoihjZT2u3QaUily0X.jpg,,,INDOOR,,2gr,,,PP-Flos,,
2-WLwBQfS0Oij.iC4y3xTQ,Jungle Cookies 2G,false,,167,,,FL-JC-2G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/nowz018WsYHML8PAgXKz.jpg,,,INDOOR,,2gr,,,PP-Flos,,
1gBrgl6AQiyhhSvCaJo8Ig,Mimosa Pops 2G,false,,107,,,FL-ME-2G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/PHEVhjRwXetcaGTtdYGC.jpg,,,INDOOR,,2gr,,,PP-Pops,,
LPWFFypwSMeHGUhO.aTxPw,Jungle Cookies 5G,false,,375,,,FL-JC-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/DtjtBAUEKg2jKiSAxuVH.jpg,,,INDOOR,,5gr,,,PP-Flos,,
pzguBqCRRpKkkJD.O6VAIA,Strawberry Sugar Cookies 5G,false,,375,,,FL-SSC-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/WK8yXBot2wJlO0hqTASA.jpg,,,INDOOR,,5gr,,,PP-Flos,,
WkoJ4GMoS1GboXhHUSgAhg,Ocean Fruit 28,false,,75,,100,FL-OF28-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/0Hc6TdzYIOEcAvJWHoSD.jpg,SYNERGY,,INDOOR,,1gr,,,,,
YGtTL3ZySZCBxqACS48QGQ,Wild Berry Cake,false,,75,,100,FL-WBC-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/cofZoTsL15QhQ6tCrTfR.jpg,SYNERGY,,INDOOR,,1gr,,,,,
lF.Fjf8LTMuCxGHSedPXpQ,Cheetah Piss 8 ,false,,75,,100,FL-CP8-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/rDTljmxf7Pv4282GIq2a.jpg,SYNERGY,,INDOOR,,1gr,,,,,
Q0qZipAdQBqhlAv-xnQ6zA,UK Cheese,false,,75,,100,FL-UKC-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/b6zvshQmmXxZQlweK0bS.jpg,SYNERGY,,INDOOR,,1gr,,,,,
5xqYlelfST2xq..aRsKo5w,Jealousy 11,false,,75,,100,FL-JL11-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/YM0YYgDfzRVICyhroRr8.jpg,SYNERGY,,INDOOR,,1gr,,,,,
Q5-mCGSQQ0ul1lss4Sz4Lg,Spanich Moon 3,false,,75,,100,FL-SM3-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/lGas6EUnrLEw3wp0YA8n.jpg,SYNERGY,,INDOOR,,1gr,,,,,
Yht6WyjlTACROZCYQtRjHg,Wild Berry Sherbet 11,false,,75,,100,FL-WBS11-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/FS0LAzUk5AOTROAc3b63.jpg,SYNERGY,,INDOOR,,1gr,,,,,
fZJXGNkmQZis8rjWFU-okw,Supremium 3,false,,75,,100,FL-SP3-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/BSNhNK263G1Z0kGM8k4B.jpg,SYNERGY,,INDOOR,,1gr,,,,,
Z0y.YjfzQEifOfwNkNfdWQ,Red Dellisious ,false,,75,,100,FL-RD-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/LyEQr7FjXfLVXjwuRq01.jpg,SYNERGY,,INDOOR,,1gr,,,,,
yHKVw1tlScipIcmlM.w6pg,Forum Cookies 10,false,,75,,75,FL-FC10-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/TggCASXCR60OGE9yHoCC.jpg,SYNERGY,,INDOOR,,1gr,,,,,
jGJKYkKzSZOsGXgvwN22bA,Cereal Milk 6,false,,75,,75,FL-CM6-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/plECFp3Lpjbgt9zg411Z.jpg,SYNERGY,,INDOOR,,1gr,,,,75,
1pWkpVwzRwSxNIArN.yCPg,Original Blitz,false,,60,,60,FL-OB-B-GJ,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/TVVrTWU6UAxPsqjVkoB3.jpg,SYNERGY,,INDOOR,,1gr,,,,120,
T30gqlAdTr2lmgHhGFmfiw,UK Cheese 5G,false,,375,,,FL-UKC-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/6FR455GvGN3WOxVD5iPh.jpg,,,INDOOR,,5gr,"17/01/2024, 0:00:00",,PP-Flos,,
q-XNS8k9R9mLgSSRahCtHg,Forum Cookies 5g,false,,375,,,FL-FC-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/vsPByA7AVDe8M0WTTyts.jpg,,,INDOOR,SRN,5gr,"22/01/2024, 0:00:00",,PP-Flos,,
ooe5ySMzT-iLN.KXEE3EEg,Cereal Milk 5G,false,,375,,,FL-CM-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/QVIlmHbDcT9jqyaJEHaP.jpg,,,INDOOR,,5gr,,,PP-Flos,,
e.FGzeN7R2SwZYkBKZGKjw,Spanish Moon 5g,false,,375,,,FL-SM-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/nMVkd1zq4Wm2SLmWfoYl.jpg,,,INDOOR,,5gr,"22/01/2024, 0:00:00",,PP-Flos,,
QVYB87izRWG8LWexPQRacQ,"Klik Dispencer 1,5ml CBD 50/50",true,,573.85,,,"CONC-KLIK-1,5ML-C-DISP",SHO PRODUCTS,SHO Metered Dispenser,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/LGE2rPaMNi1dBN53cKNR.jpg,,,INDOOR,SRN,1.5 ml,,,,,
njG3Y.JETzynK4eVOQOdsw,SlUricane 1ml SHO Cartridges,false,,350,,,SHO-SC-1ML-CART,SHO PRODUCTS,SHO Vape Cartdriges,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/0ofmJdyW9bil8q1sAsHc.jpg,,,INDOOR,,1 ml,"08/02/2024, 0:00:00",,,,
LIfnywOhSV6tFgTotk7XTA,Inzane 1ML SHO Cartridges,false,,631,,,SHO-INZ-1ML-CART,SHO PRODUCTS,SHO Vape Cartdriges,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/QhQ7NSqijZACFGXHlb98.jpg,,,GREENHOUSE,,1 ml,,,,,
gAx9FzjnRGW8nmtSP.DQvw,Cherry Sorbet,false,,66,,,FL-CS-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/nZVx8xARqmFUsxRidH7F.jpg,SYNERGY,,INDOOR,,1gr,"09/02/2024, 0:00:00",,,,
Gyrl1YrIRDG2l3wbcswrhw,Blackberry Cream,false,,75,,,FL-BBC-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/fp1xElQlw9mffZM31u5C.jpeg,SYNERGY,,INDOOR,,1gr,"15/02/2024, 0:00:00",,,,
a.Gy6cvlATjWjxFliP3ioJA,Strawberry Citadel,false,,75,,,FL-SC-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/4uobrHpPn9b0FArltQXH.jpeg,SYNERGY,,INDOOR,,1gr,,,,,
ZE2zdW4IT.6wEvTRbsPcjw,Black Triangle 10G Tub,false,,1000,,,FL-BT-TUB-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/yXoOwFHvAQ3bBUoFodC9.jpg,,,INDOOR,,10gr,,,PP-Flos,,
iEhhugVRQFuV5CKp-cfetg,Power Flower,false,,80,,80,FL-PF-B-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/VhyYrhuzwOSwawIWPw0H.jpg,SYNERGY,,INDOOR,,1gr,,,,,
a3r0MXASRgSCqsvLM0PvhA,Power Flower Pops,false,,40,,,FL-PF-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/DhHiqpx7Ely55dJjq438.jpg,SYNERGY,,INDOOR,,1gr,,,,,
wtTmzKIqR-KmCRfhlCjaqw,Blackberry Cream 5g,false,,375,,,FL-BBC-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/SBfPgWbEfXbFX5HvXYa8.jpeg,,,INDOOR,,5gr,,,PP-Flos,,
K2mIQyqZQTOvSGRWsXbF-w,Power Flower 5G,false,,400,,,FL-PF-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/n0x6LmpIn76ioEEBQl0A.jpeg,,,INDOOR,,5gr,,,PP-Flos,,
mn11ROwUR7ewFSjRnoulcQ,Cherry Sorbet 5G,false,,325,,,Fl-CS-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/GXxOCInguZj4eRNWCopV.jpeg,,,INDOOR,,5gr,,,PP-Flos,,
ydfbbiohTXKpkILusUPkYg,WiFi ,false,,,,,FL-WF-B-GJ,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/XhU4YWz4jvFt4fh0JrEf.jpg,SYNERGY,,INDOOR,,1gr,"26/03/2024, 0:00:00",,,,
Im8RZ25ISm-vAUhTD6HxnQ,Miss Kim 5G,false,,323.78,,,FL-MK-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/M8bKopVBc6cM9l4DqQ66.jpg,,,INDOOR,,5gr,,,PP-Flos,,
Mb38t60wQ7G.XeALlOuRBA,Power Flower Pops,false,,,,,FL-FP-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/kV4tCtMslQhvNDSU1dgv.jpg,SYNERGY,,INDOOR,,1gr,,,,,
2nZZl5lASceWmZrsrqhtPA,Strawberry Citadel Pops,false,Pops,,,,FL-SC-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/WKsL60kYNJXcng5NC8XJ.jpg,SYNERGY,,INDOOR,,1gr,,,,,
P584R6bNRbWSgJunWbKZIg,Super Cheese,false,,35,,,FL-SC-B-GJ,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/0mBtbNkp9RHqR151rp14.jpg,SYNERGY,,INDOOR,,1gr,"19/06/2024, 0:00:00",,,,
0Em299jIQY62LgDDzfk-sA,Miss Kim ,false,Flower,54.98,,,FL-MK-TB-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/oxIkQ7P2K5lq0GZxrlOG.jpg,SYNERGY,,GREENHOUSE,Safri Canna,1gr,"18/04/2024, 0:00:00",,,,
SvmpKSJvS8-bocfHvpLYDQ,Miss Kim Pops,false,Pops,28.06,,,FL-MK-B-Pop,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/wW3BYprwaAe2cWXfqHvs.jpg,SYNERGY,,GREENHOUSE,,1gr,,,,,
cUk7dIbrSmO8cQgY7c5QzQ,Grape Galena,false,Flower,54.98,,,FL-GG-B-TB,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/SRkhYzZ408Qt4zXhHNDM.jpg,SYNERGY,,GREENHOUSE,Safri Canna,1gr,,,,,
a.ToBQjeCRZuunKFflggULg,Grape Galena Pops,false,Pops,28.06,,,FL-GGP-B-TB,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/bZc9EEgNSPd8Il61r1EK.jpg,SYNERGY,,GREENHOUSE,,1gr,,,,,
rR1GghXKSU2S9NM-XM1hvQ,Creamy Kee's SC-006,false,Flower,54.98,,,FL-CK6-B-TB,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/QBsZs8kxFqXDABlNMA4D.jpg,SYNERGY,,GREENHOUSE,,1gr,,,,,
PcuDAgeWR.GwfiFVWppB1g,Creamy Kee's SC-006 Pops,false,Pops,28.06,,,FL-CK6-B-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/yhg9ghCIvTjy1FymCBYw.jpg,SYNERGY,,GREENHOUSE,,,,,,,
oRS.QoAyR7WkAHG8zIYmcg,Vanilla Ice ,false,Flower,54.98,,,FL-VI-B-TB,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/a93fIAHCA6M75SQGEhDG.jpg,SYNERGY,,GREENHOUSE,Safri Canna,1gr,,,,,
U8qbAYHFTf-IWGbOjGld8Q,Vanilla Ice Pops,false,Pops,28.06,,,FL-VIP-B-TB,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/eQoGrFyhHqMmKPIZH2bK.jpg,SYNERGY,,GREENHOUSE,,1gr,,,,,
0rb00V8WTjqmndEpL7bDDw,Chem Haze ,false,Flower,25,,,FL-CH-B-TB,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/AQVUu6P7xJyKzcBeM698.jpg,SYNERGY,,GREENHOUSE,,1gr,,,,,
mpcpo-9ATpOzIQreAJQGfw,Chem Haze Pops,false,,20,,,FL-CHP-B-GJ,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/9UX265RlmSDsYgdTBgQy.jpg,SYNERGY,,GREENHOUSE,,1gr,,,,,
oPnpZ9oWS9-GdnXyfZk5UA,Purple Daze Pops,false,,35,,,FL-PD-B-GJ,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/pDQxKjjLdTjavQRDKWDs.jpg,SYNERGY,,GREENHOUSE,SRN,1gr,,,,,
2CSdNJFkRaCv-gh2ajzQtw,Chem Haze 5G,false,,100,,,FL-CH-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/T6qzjtKSrPHGny8IV4lz.jpg,,,GREENHOUSE,,5gr,,,PP-Flos,,
1rq1kh67R-S8CquRs4Jw-w,Black Cherry Punch BG,false,,50,,,FL-BCPBG-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/7kbcbJKiotA3F9l7HJcr.jpg,SYNERGY,,GREENHOUSE,B-Pure,1gr,"28/05/2024, 0:00:00",,,,
OsZtX-n4S.6iUQiqk1M01g,Sour OG Cheese BG,false,,50,,,FL-SOGC-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/tYNre6aciwaFefkyRt2R.jpg,SYNERGY,,GREENHOUSE,,1gr,,,,,
RY896KpLQKW3.GRKXjBpUw,Black Cherry Punch BP,false,,44.5,,,FL-BCPBP-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/7HAJGoAWBgPkHPUjk1Fw.jpg,SYNERGY,,,B-Pure,1gr,,,,,
Y2C8EuQBTMiafv43lBYQNg,Black Cherry Punch Pops BP,false,,23.8,,,FL-BCPBP-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/3rvmtjstMaUU88pcv3sw.jpg,SYNERGY,,,B-Pure,1gr,,,,,
9jn3BY8aTuCn2vv6pcWyhg,Sour OG Cheese  BP,false,,44.5,,,FL-SOGCBP-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/5X6eQKtwAuzof5EM4C9c.jpg,SYNERGY,,GREENHOUSE,B-Pure,1gr,"28/05/2024, 0:00:00",,,,
yzFEkv8hRMWH7d3S2SHy3Q,Sour OG Cheese Pops BP,false,,23.8,,,FL-SOGCBP-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/Cszdz0erWT8ROjOvS3gF.jpg,SYNERGY,,GREENHOUSE,B-Pure,1gr,,,,,
85fiM9e0T-i5se2JGlZ3EA,Dank Wafer Pops,false,,28.06,,,FL-DW-B-BAG,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/2udyVilvyv8oeHqEoQWx.jpg,SYNERGY,,GREENHOUSE,,1gr,,,,,
dYPwLMivQRqtZMKXGljBuA,Diesel AAA,false,,60,,,FL-DS-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/PPkmPMNdSynNGGZkPKfF.jpg,SYNERGY,,INDOOR,,1gr,"30/07/2024, 0:00:00",,,,
fvXe4-iRSw--eihoYsF8Yw,Cosmic cake,false,,60,,,FL-CC-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/E1hvZFgHGho8PlDMVIlu.jpg,SYNERGY,,INDOOR,,1gr,"30/07/2024, 0:00:00",AAA,,,
lVkk0iG9TPuukg2H6BkE6w,Jungle Cake AAA,false,,60,,,FL-JCAAA-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/mucHaqLx0Cww6Cdr4svq.jpg,SYNERGY,,INDOOR,,1gr,"12/07/2024, 0:00:00",,,,
OO2f6eGWQSKGIJmYVXLNEw,Flap Jacks AAA,false,,60,,,FL-FJAAA-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/vo78Irjl6Yd6BPztRsD5.jpg,SYNERGY,,INDOOR,,1gr,"30/07/2024, 0:00:00",,,,
D22ApP7DTc2GrKYBX8pVTg,Diesel AAA 5G,false,,300,,,FL-DSAAA-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/1GXC8OMgsQmlFgqwgKyS.jpg,,,INDOOR,SRN,5gr,,,PP-Flos,,
W9IoGN7YTF-QpeZXFcAN8A,Jungle Cake AAA 5G,false,,300,,,FL-JCAAA-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/0wZSoKDpPfJIDx2f8lhL.jpg,,,INDOOR,,5gr,,AAA,PP-Flos,,
mGgJN6NxQOK0vjnR5BTOVA,Flap Jacks AAA 5G,false,,300,,,FL-FJAAA-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/hhTh69THuP97ojTsA2cd.jpg,,,INDOOR,,5gr,,AAA,PP-Flos,,
qSdAE0JdSdiiQrrEF63-8A,Cosmic Cake AAA 5G,false,,300,,,FL-CCAAA-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/aZw5v9RMEiN1T9gdTMX1.jpg,,,INDOOR,,5gr,,AAA,PP-Flos,,
izQn8.AIRqCRE5NHN8Cy8Q,White Wedding,false,,35,,,FL-WW-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/hVp6getJaeFgOoEKn8Cq.jpg,SYNERGY,,GREENHOUSE,Pharma Africa,1gr,,,,,
X.YiXIs2RdCxJQu.UHBuwg,Blue Cheese ,false,,35,,,FL-BCPA-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/OYe4IDngsHD3hbCuQNY3.jpg,SYNERGY,,GREENHOUSE,Pharma Africa,1gr,,,,,
swTNoHmdSO2VTmeYi47dgg,Strawberry Cough Pops (BP),false,,27.25,,,FL-SCBP-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/ieEn6MeF7PmVdiI2MWF4.jpg,SYNERGY,,INDOOR,B-Pure,1gr,,,,,
